genome_id	genome_name	taxon_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	vendor	testing_standard	testing_standard_year	source
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15497	Klebsiella pneumoniae strain 10315_6#92	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15498	Klebsiella pneumoniae strain 10315_6#93	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15499	Klebsiella pneumoniae strain 10315_6#95	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	ofloxacin	Susceptible					Disk diffusion				CLSI	2012	
573.15500	Klebsiella pneumoniae strain 10315_6#96	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	ofloxacin	Susceptible					Disk diffusion				CLSI	2012	
573.15501	Klebsiella pneumoniae strain 10356_5#76	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	amikacin	Resistant					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	gentamicin	Resistant					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15502	Klebsiella pneumoniae strain 10356_5#77	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15503	Klebsiella pneumoniae strain 10356_5#78	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	gentamicin	Resistant					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	ofloxacin	Susceptible					Disk diffusion				CLSI	2012	
573.15504	Klebsiella pneumoniae strain 10356_5#79	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15505	Klebsiella pneumoniae strain 10356_5#80	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	ciprofloxacin	Susceptible					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	ofloxacin	Susceptible					Disk diffusion				CLSI	2012	
573.15506	Klebsiella pneumoniae strain 10356_5#81	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	gentamicin	Resistant					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15507	Klebsiella pneumoniae strain 10356_5#82	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	amikacin	Intermediate					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	chloramphenicol	Resistant					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	gentamicin	Intermediate					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	ofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15508	Klebsiella pneumoniae strain 10356_5#85	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	gentamicin	Resistant					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	ofloxacin	Susceptible					Disk diffusion				CLSI	2012	
573.15509	Klebsiella pneumoniae strain 10356_5#86	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	amikacin	Susceptible					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	ceftriaxone	Resistant					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	ciprofloxacin	Resistant					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	gentamicin	Susceptible					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	imipenem	Susceptible					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	meropenem	Susceptible					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	ofloxacin	Susceptible					Disk diffusion				CLSI	2012	
573.15510	Klebsiella pneumoniae strain 10356_5#87	573	trimethoprim_sulfamethoxazole	Resistant					Disk diffusion				CLSI	2012	
573.24245	Klebsiella pneumoniae strain 104	573	amikacin	Resistant	10	=	10	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	amikacin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	amoxicillin_clavulanic acid	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	amoxicillin_clavulanic acid	Resistant	32/16	>=	32/16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ampicillin	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	aztreonam	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	cefepime	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	cefepime	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	cefotetan	Intermediate	15	=	15	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	cefoxitin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ceftazidime	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ceftazidime	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ceftriaxone	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ceftriaxone	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	cephalothin	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ciprofloxacin	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ciprofloxacin	Resistant	4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	colistin	Susceptible	15	=	15	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ertapenem	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	ertapenem	Resistant	8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	gentamicin	Susceptible	21	=	21	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	imipenem	Susceptible	25	=	25	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	levofloxacin	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	levofloxacin	Resistant	8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	meropenem	Resistant	16	=	16	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	meropenem	Resistant	4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	piperacillin	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	piperacillin_tazobactam	Resistant	128/4	>=	128/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	sulfamethoxazole	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	tetracycline	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	tetracycline	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	tobramycin	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	tobramycin	Resistant	16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	trimethoprim_sulfamethoxazole	Resistant	6	=	6	mm	Disk diffusion			BD	CLSI		
573.24245	Klebsiella pneumoniae strain 104	573	trimethoprim_sulfamethoxazole	Resistant	16/304	>=	16/304	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	amikacin	Susceptible	16		16	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	ampicillin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	ampicillin_sulbactam	Resistant	>64/	>	64/	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	aztreonam	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	cefazolin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	cefepime	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	cefotaxime	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	cefoxitin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	ceftaroline	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	ceftazidime	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	chloramphenicol	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	ciprofloxacin	Resistant	>16	>	16	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	colistin	Resistant	64		64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	fosfomycin	Resistant					Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	fosfomycin		<=20	<=	20	mm	Disk diffusion				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	gentamicin	Susceptible	<=1	<=	1	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	imipenem	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	meropenem	Resistant	>32	>	32	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	minocycline	Susceptible	<=4	<=	4	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	piperacillin_tazobactam	Resistant	>128/	>	128/	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	polymyxin B	Resistant	>=32	>=	32	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	tetracycline	Susceptible	<=4	<=	4	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	tigecycline	Intermediate					Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	tigecycline		2		2	mm	Disk diffusion				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	tobramycin	Resistant	>=16	>=	16	mg/L	Broth dilution				CLSI	2016	
573.5781	Klebsiella pneumoniae strain 10_GR_13	573	trimethoprim_sulfamethoxazole	Resistant	>64/128	>	64/128	mg/L	Broth dilution				CLSI	2016	
573.14812	Klebsiella pneumoniae strain 11	573	amikacin		>=64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	ciprofloxacin		>=4	>=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	colistin		<=0.5	<=	0.5	mg/L	Disk diffusion		E-test	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	ertapenem		>=8	>=	8	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	gentamicin		4		4	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	imipenem		>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	meropenem		>=16	>=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	tigecycline		2		2	mg/L	Disk diffusion		E-test	BioMerieux	EUCAST	2012	
573.14812	Klebsiella pneumoniae strain 11	573	trimethoprim_sulfamethoxazole		<=20	<=	20	mg/L	Broth dilution		VITEK 2	BioMerieux	EUCAST	2012	
573.24246	Klebsiella pneumoniae strain 110	573	amikacin	Susceptible	2	<=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	amoxicillin_clavulanic acid	Susceptible	8/4	=	8/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	ampicillin	Resistant	32	>=	32	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	cefazolin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	cefepime	Susceptible	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	cefoxitin	Resistant	64	>=	64	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	ceftazidime	Susceptible	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	ceftriaxone	Resistant	16	=	16	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	ciprofloxacin	Intermediate	2	=	2	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	ertapenem	Resistant	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	gentamicin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	levofloxacin	Intermediate	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	meropenem	Susceptible	0.5	=	0.5	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	piperacillin_tazobactam	Intermediate	32/4	=	32/4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	tetracycline	Susceptible	4	=	4	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	tobramycin	Susceptible	1	<=	1	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.24246	Klebsiella pneumoniae strain 110	573	trimethoprim_sulfamethoxazole	Resistant	16/304	>=	16/304	mg/L	Broth dilution		VITEK 2	BioMerieux	CLSI		
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	amikacin	Susceptible	<=16	<=	16	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	ampicillin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	ampicillin_sulbactam	Resistant	>64/	>	64/	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	aztreonam	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
573.5779	Klebsiella pneumoniae strain 11_BR_13	573	cefazolin	Resistant	>64	>	64	mg/L	Broth dilution				CLSI	2016	
